post_id,run_id,scraped_at,price,year,make,model,mileage,transmission,fuel_type,drive_type,vehicle_type,color,condition,title_status,source_txt
7916635848,20260307130048,2026-03-07T13:00:48Z,6900,2015,Subaru,Forester,150818,,,,,,,,scrapes/20260307130048/7916635848.txt
7916638777,20260307000005,2026-03-07T00:00:05Z,12900,2016,mercedes-benz,gle350,133985,,,,,,,,scrapes/20260307000005/7916638777.txt
7917375964,20260316170052,2026-03-16T17:00:52Z,3288,2002,Dodge,Neon,150000,,,,,,,,scrapes/20260316170052/7917375964.txt
7917412228,20260316170052,2026-03-16T17:00:52Z,3500,1985,Chevrolet,Corvette,136018,,,,,,,,scrapes/20260316170052/7917412228.txt
7917553553,20260305070032,2026-03-05T07:00:32Z,11900,2015,Jaguar,XF,79004,,,,,,,,scrapes/20260305070032/7917553553.txt
7917612143,20260316180005,2026-03-16T18:00:05Z,,2002,Dodge,Neon,150000,,,,,,,,scrapes/20260316180005/7917612143.txt
7917861804,20260316190034,2026-03-16T19:00:34Z,2250,2002,Nissan,Altima,183000,,,,,,,,scrapes/20260316190034/7917861804.txt
7918240267,20260314210005,2026-03-14T21:00:05Z,13900,2019,Chevrolet,Silverado 1500,138949,,,,,,,,scrapes/20260314210005/7918240267.txt
7918393563,20260312100005,2026-03-12T10:00:05Z,6500,2012,Jeep,wrangler,103000,,,,,,,,scrapes/20260312100005/7918393563.txt
7918411469,20260319170006,2026-03-19T17:00:06Z,10900,2017,Subaru,Impreza,118000,,,,,,,,scrapes/20260319170006/7918411469.txt
7918438299,20260319120006,2026-03-19T12:00:06Z,5985,2012,Volvo,S80 T6 Premier AWD Sedan,151000,,,,,,,,scrapes/20260319120006/7918438299.txt
7918524027,20260320060019,2026-03-20T06:00:19Z,80000,2009,International,7400,79100,,,,,,,,scrapes/20260320060019/7918524027.txt
7914674958,20260304140021,2026-03-04T14:00:21Z,5885,2014,Volvo,S60 T5 AWD Sport Sedan,143000,,,,,,,,scrapes/20260304140021/7914674958.txt
7914679217,20260304100029,2026-03-04T10:00:29Z,8485,2013,BMW,328i X-drive AWD Sedan,113000,,,,,,,,scrapes/20260304100029/7914679217.txt
7914688715,20260305100033,2026-03-05T10:00:33Z,6500,2002,ford,f-150,118500,,,,,,,,scrapes/20260305100033/7914688715.txt
7915330422,20260308160008,2026-03-08T16:00:08Z,26295,2021,Lexus,Nx,47546,,,,,,,,scrapes/20260308160008/7915330422.txt
7915330716,20260309010010,2026-03-09T01:00:10Z,14900,2017,Lincoln,MKT Limousine,190964,,,,,,,,scrapes/20260309010010/7915330716.txt
7915545870,20260310230030,2026-03-10T23:00:30Z,8995,2011,Jeep,Grand Cherokee Overland,135168,,,,,,,,scrapes/20260310230030/7915545870.txt
7916260751,20260312120038,2026-03-12T12:00:38Z,3500,2003,Ford,Taurus,85000,,,,,,,,scrapes/20260312120038/7916260751.txt
7917232384,20260315090025,2026-03-15T09:00:25Z,7998,2015,Subaru,Outback,176255,,,,,,,,scrapes/20260315090025/7917232384.txt
7917251597,20260305140031,2026-03-05T14:00:31Z,,2018,Toyota,Camry,33000,,,,,,,,scrapes/20260305140031/7917251597.txt
7917362704,20260305090023,2026-03-05T09:00:23Z,59000,1969,Chevrolet,Camaro,4664,,,,,,,,scrapes/20260305090023/7917362704.txt
7917362856,20260305110044,2026-03-05T11:00:44Z,13500,2018,BMW,X1,86540,,,,,,,,scrapes/20260305110044/7917362856.txt
7917543338,20260314140033,2026-03-14T14:00:33Z,5500,2017,subaru,impreza,144000,,,,,,,,scrapes/20260314140033/7917543338.txt
7917546644,20260316190034,2026-03-16T19:00:34Z,5300,2008,lexus,is 250,167000,,,,,,,,scrapes/20260316190034/7917546644.txt
7917898904,20260316150041,2026-03-16T15:00:41Z,12800,2011,ford,ranger,104000,,,,,,,,scrapes/20260316150041/7917898904.txt
7917970884,20260304150029,2026-03-04T15:00:29Z,2000,2022,acura,tlx,30000,,,,,,,,scrapes/20260304150029/7917970884.txt
7918284569,20260319010008,2026-03-19T01:00:08Z,34995,2010,Ford,E450,149000,,,,,,,,scrapes/20260319010008/7918284569.txt
7918461876,20260320090020,2026-03-20T09:00:20Z,4500,2011,Mercedes-Benz,C300 4matic,205000,,,,,,,,scrapes/20260320090020/7918461876.txt
7918651271,20260320140005,2026-03-20T14:00:05Z,14000,2001,BMW,Z3 Roadster,79700,,,,,,,,scrapes/20260320140005/7918651271.txt
7918893709,20260320090020,2026-03-20T09:00:20Z,10700,2007,Dodge,Ram 1500 Laramie,130000,,,,,,,,scrapes/20260320090020/7918893709.txt
7918895371,20260320210038,2026-03-20T21:00:38Z,10700,2008,Chevrolet,Silverado 1500,140000,,,,,,,,scrapes/20260320210038/7918895371.txt
7918951659,20260320190031,2026-03-20T19:00:31Z,5500,2012,Subaru,Impreza,112000,,,,,,,,scrapes/20260320190031/7918951659.txt
7918955316,20260320200028,2026-03-20T20:00:28Z,,2019,jeep,grand cherokee,90000,,,,,,,,scrapes/20260320200028/7918955316.txt
7915464378,20260310200029,2026-03-10T20:00:29Z,6875,2008,Chevrolet,Silverado 1500,167190,,,,,,,,scrapes/20260310200029/7915464378.txt
7916392488,20260312140037,2026-03-12T14:00:37Z,9900,2013,Infiniti,EX37 Journey 4D SUV AWD,89281,,,,,,,,scrapes/20260312140037/7916392488.txt
7916441512,20260312190050,2026-03-12T19:00:50Z,14995,2016,Acura,Tlx,70242,,,,,,,,scrapes/20260312190050/7916441512.txt
7916654721,20260307140040,2026-03-07T14:00:40Z,22500,2020,chevrolet,suburban,113946,,,,,,,,scrapes/20260307140040/7916654721.txt
7916809988,20260314060026,2026-03-14T06:00:26Z,8300,1998,Ford,Ranger,182000,,,,,,,,scrapes/20260314060026/7916809988.txt
7917459331,20260316160033,2026-03-16T16:00:33Z,4000,2016,VW,Jetta,129000,,,,,,,,scrapes/20260316160033/7917459331.txt
7918529255,20260304130005,2026-03-04T13:00:05Z,4900,2008,cadillac,escalade,250000,,,,,,,,scrapes/20260304130005/7918529255.txt
7918955317,20260320210038,2026-03-20T21:00:38Z,,2020,Dodge,Durango,69000,,,,,,,,scrapes/20260320210038/7918955317.txt
7915006177,20260305070032,2026-03-05T07:00:32Z,7500,2019,chevy,cruze lt,78459,,,,,,,,scrapes/20260305070032/7915006177.txt
7915089801,20260305150008,2026-03-05T15:00:08Z,36000,2020,Audi,S4,43000,,,,,,,,scrapes/20260305150008/7915089801.txt
7915091765,20260304190031,2026-03-04T19:00:31Z,15900,2014,volkswagen,beetle tdi convertible,70633,,,,,,,,scrapes/20260304190031/7915091765.txt
7915186514,20260308020005,2026-03-08T02:00:05Z,29499,2025,BMW,3 Series 330i xDrive,30358,,,,,,,,scrapes/20260308020005/7915186514.txt
7915606402,20260310050035,2026-03-10T05:00:35Z,9499,2016,Toyota,Prius Two,173177,,,,,,,,scrapes/20260310050035/7915606402.txt
7916267274,20260304210030,2026-03-04T21:00:30Z,2900,2001,Chevy,Silverado,240000,,,,,,,,scrapes/20260304210030/7916267274.txt
7916391551,20260312020005,2026-03-12T02:00:05Z,1700,2006,Ford,F150,206000,,,,,,,,scrapes/20260312020005/7916391551.txt
7916438388,20260310160006,2026-03-10T16:00:06Z,29500,2019,Ford,F-250 Super Duty,43000,,,,,,,,scrapes/20260310160006/7916438388.txt
7916994334,20260314100043,2026-03-14T10:00:43Z,9900,2018,Audi,Q3,115829,,,,,,,,scrapes/20260314100043/7916994334.txt
7917147628,20260315120023,2026-03-15T12:00:23Z,2000,2006,nissan,quest sl,135000,,,,,,,,scrapes/20260315120023/7917147628.txt
7917359691,20260315100005,2026-03-15T10:00:05Z,13850,2016,Acura,ILX,97681,,,,,,,,scrapes/20260315100005/7917359691.txt
7917653440,20260316190034,2026-03-16T19:00:34Z,6000,2001,Chevrolet,Silverado 2500 HD,246000,,,,,,,,scrapes/20260316190034/7917653440.txt
7917845137,20260316180005,2026-03-16T18:00:05Z,5900,2013,Chevy,Equinox,138000,,,,,,,,scrapes/20260316180005/7917845137.txt
7918255367,20260318110027,2026-03-18T11:00:27Z,25993,2005,CHEVROLET,EXPRESS 1500,66167,,,,,,,,scrapes/20260318110027/7918255367.txt
7918436402,20260319180031,2026-03-19T18:00:31Z,10885,2015,BMW,X5,142000,,,,,,,,scrapes/20260319180031/7918436402.txt
7918774822,20260320150050,2026-03-20T15:00:50Z,10998,2015,Subaru,Outback,131741,,,,,,,,scrapes/20260320150050/7918774822.txt
7914679456,20260305020005,2026-03-05T02:00:05Z,5885,2013,Mini,Cooper Hatchback,114000,,,,,,,,scrapes/20260305020005/7914679456.txt
7914781986,20260305050006,2026-03-05T05:00:06Z,9800,2014,Audi,Q5,129400,,,,,,,,scrapes/20260305050006/7914781986.txt
7914857255,20260305050006,2026-03-05T05:00:06Z,3500,1966,ford,pick up,60000,,,,,,,,scrapes/20260305050006/7914857255.txt
7914877915,20260305120036,2026-03-05T12:00:36Z,6600,2001,dodge,ram 3500,171250,,,,,,,,scrapes/20260305120036/7914877915.txt
7917360297,20260305010005,2026-03-05T01:00:05Z,11950,2014,Mercedes-Benz,E-Class,106451,,,,,,,,scrapes/20260305010005/7917360297.txt
7917545481,20260316020015,2026-03-16T02:00:15Z,6800,2020,ford,ecosport s,115000,,,,,,,,scrapes/20260316020015/7917545481.txt
7918392737,20260319170006,2026-03-19T17:00:06Z,5000,2011,volkswagen,gti,189000,,,,,,,,scrapes/20260319170006/7918392737.txt
7918941138,20260307160044,2026-03-07T16:00:44Z,7400,2011,Toyota,Avalon,176000,,,,,,,,scrapes/20260307160044/7918941138.txt
7914855000,20260305100033,2026-03-05T10:00:33Z,7000,2017,toyota,yaris ia,84980,,,,,,,,scrapes/20260305100033/7914855000.txt
7914921988,20260305140031,2026-03-05T14:00:31Z,14800,2016,BMW,5 Series,100300,,,,,,,,scrapes/20260305140031/7914921988.txt
7915117788,20260306020006,2026-03-06T02:00:06Z,32795,2020,Lexus,Rx 350 F Sport,58968,,,,,,,,scrapes/20260306020006/7915117788.txt
7915120209,20260307140040,2026-03-07T14:00:40Z,11500,2018,Nissan,Altima,97929,,,,,,,,scrapes/20260307140040/7915120209.txt
7915154870,20260307220038,2026-03-07T22:00:38Z,20995,2022,Honda,Accord,59285,,,,,,,,scrapes/20260307220038/7915154870.txt
7915627680,20260312000012,2026-03-12T00:00:12Z,3288,2002,Dodge,Neon,150000,,,,,,,,scrapes/20260312000012/7915627680.txt
7916643355,20260304150029,2026-03-04T15:00:29Z,3700,2012,Nissan,Rogue,130000,,,,,,,,scrapes/20260304150029/7916643355.txt
7916825878,20260314090018,2026-03-14T09:00:18Z,26995,2022,Mercedes-benz,E-class,62380,,,,,,,,scrapes/20260314090018/7916825878.txt
7917078945,20260314200005,2026-03-14T20:00:05Z,27888,2020,Ram,ProMaster 1500,65423,,,,,,,,scrapes/20260314200005/7917078945.txt
7917360135,20260305090023,2026-03-05T09:00:23Z,15800,2018,BMW,X2,79633,,,,,,,,scrapes/20260305090023/7917360135.txt
7918200059,20260317220014,2026-03-17T22:00:14Z,26250,2026,Nissan,Rogue,3400,,,,,,,,scrapes/20260317220014/7918200059.txt
7918894357,20260320190031,2026-03-20T19:00:31Z,10700,2007,Chevrolet,Silverado 1500 Z71 LT,114000,,,,,,,,scrapes/20260320190031/7918894357.txt
7916145486,20260312040006,2026-03-12T04:00:06Z,10500,2008,Ford,F-350,126000,,,,,,,,scrapes/20260312040006/7916145486.txt
7916381212,20260312130018,2026-03-12T13:00:18Z,9599,2016,Subaru,Outback,165728,,,,,,,,scrapes/20260312130018/7916381212.txt
7916622830,20260313220026,2026-03-13T22:00:26Z,29955,2018,Hyundai,Elantra,70149,,,,,,,,scrapes/20260313220026/7916622830.txt
7917360580,20260315100005,2026-03-15T10:00:05Z,12500,2017,GMC,Acadia,120894,,,,,,,,scrapes/20260315100005/7917360580.txt
7917987421,20260305080033,2026-03-05T08:00:33Z,8900,2017,Hyundai,Elantra,105189,,,,,,,,scrapes/20260305080033/7917987421.txt
7918007699,20260316020015,2026-03-16T02:00:15Z,5500,2012,Audi,Q5 Premium,171709,,,,,,,,scrapes/20260316020015/7918007699.txt
7915311564,20260308220022,2026-03-08T22:00:22Z,24000,2014,Dodge,Grand Caravan,123510,,,,,,,,scrapes/20260308220022/7915311564.txt
7915586469,20260308100006,2026-03-08T10:00:06Z,17800,2022,Nissan,Murano,34000,,,,,,,,scrapes/20260308100006/7915586469.txt
7917843985,20260316180005,2026-03-16T18:00:05Z,3600,2001,Toyota,Camry XLE,165000,,,,,,,,scrapes/20260316180005/7917843985.txt
7914710495,20260305050006,2026-03-05T05:00:06Z,56000,1997,Land Rover,Defender 90,10600,,,,,,,,scrapes/20260305050006/7914710495.txt
7915119378,20260306090045,2026-03-06T09:00:45Z,4900,2007,Toyota,Camry,135658,,,,,,,,scrapes/20260306090045/7915119378.txt
7915366655,20260309100025,2026-03-09T10:00:25Z,4800,2011,Hyundai,Elantra GLS,110000,,,,,,,,scrapes/20260309100025/7915366655.txt
7915978313,20260312150026,2026-03-12T15:00:26Z,10900,2011,Ford,Mustang,105405,,,,,,,,scrapes/20260312150026/7915978313.txt
7916486828,20260312210012,2026-03-12T21:00:12Z,13495,2016,Mazda,Cx-5,63332,,,,,,,,scrapes/20260312210012/7916486828.txt
7916865819,20260313100034,2026-03-13T10:00:34Z,1700,2011,Ford,Fusion Hybrid,156902,,,,,,,,scrapes/20260313100034/7916865819.txt
7917032151,20260304140021,2026-03-04T14:00:21Z,2000,2016,chevy,silverado 1500,90000,,,,,,,,scrapes/20260304140021/7917032151.txt
7917929926,20260315030031,2026-03-15T03:00:31Z,8900,2017,subaru,outback 3.6r limited awd,179800,,,,,,,,scrapes/20260315030031/7917929926.txt
7918864143,20260320140005,2026-03-20T14:00:05Z,9885,2015,Mercedes-Benz,GLK350,130000,,,,,,,,scrapes/20260320140005/7918864143.txt
7918980212,20260308030005,2026-03-08T03:00:05Z,4400,2008,cadillac,escalade,250000,,,,,,,,scrapes/20260308030005/7918980212.txt
7915364604,20260309110007,2026-03-09T11:00:07Z,20295,2023,Dodge,Challenger,54799,,,,,,,,scrapes/20260309110007/7915364604.txt
7915609011,20260304230031,2026-03-04T23:00:31Z,17500,1997,Ford,F-350,241000,,,,,,,,scrapes/20260304230031/7915609011.txt
7918617485,20260320120006,2026-03-20T12:00:06Z,5800,2011,volvo,xc60,164500,,,,,,,,scrapes/20260320120006/7918617485.txt
7918851683,20260320150050,2026-03-20T15:00:50Z,5300,2016,Dodge,Grand Caravan SXT,180000,,,,,,,,scrapes/20260320150050/7918851683.txt
7918866534,20260320070027,2026-03-20T07:00:27Z,7999,2012,Honda,Civic,112885,,,,,,,,scrapes/20260320070027/7918866534.txt
7916168953,20260312000012,2026-03-12T00:00:12Z,12995,2016,Acura,RDX,167557,,,,,,,,scrapes/20260312000012/7916168953.txt
7917912240,20260316130035,2026-03-16T13:00:35Z,9998,2015,Subaru,Forester,131732,,,,,,,,scrapes/20260316130035/7917912240.txt
7917842719,20260316090005,2026-03-16T09:00:05Z,5995,2013,Chevy,Cruze,85000,,,,,,,,scrapes/20260316090005/7917842719.txt
7918980989,20260320170006,2026-03-20T17:00:06Z,17250,2019,Audi,A6 Premium Plus,42250,,,,,,,,scrapes/20260320170006/7918980989.txt
7917145469,20260314230041,2026-03-14T23:00:41Z,4300,2013,Subaru,Outback,150000,,,,,,,,scrapes/20260314230041/7917145469.txt
7917548628,20260316190034,2026-03-16T19:00:34Z,4900,2015,NISSAN,ROGUE S,133000,,,,,,,,scrapes/20260316190034/7917548628.txt
7918457186,20260320030025,2026-03-20T03:00:25Z,3000,2009,CHEVROLET,COBALT,140000,,,,,,,,scrapes/20260320030025/7918457186.txt
7918693471,20260320120006,2026-03-20T12:00:06Z,3288,2002,Dodge,Neon,150000,,,,,,,,scrapes/20260320120006/7918693471.txt
7918981014,20260320210038,2026-03-20T21:00:38Z,7000,1989,Toyota,22r,167000,,,,,,,,scrapes/20260320210038/7918981014.txt
7915120058,20260305090023,2026-03-05T09:00:23Z,13500,2011,Lexus,LS 460,115182,,,,,,,,scrapes/20260305090023/7915120058.txt
7916305936,20260312140037,2026-03-12T14:00:37Z,3000,2009,CHEVROLET,COBALT,140000,,,,,,,,scrapes/20260312140037/7916305936.txt
7918454706,20260319140011,2026-03-19T14:00:11Z,68000,2021,GMC,2500 HD,15250,,,,,,,,scrapes/20260319140011/7918454706.txt
7919046487,20260309180007,2026-03-09T18:00:07Z,2000,2022,acura,tlx,30000,,,,,,,,scrapes/20260309180007/7919046487.txt
7915376571,20260309170005,2026-03-09T17:00:05Z,2000,2006,Honda,Accord,200000,,,,,,,,scrapes/20260309170005/7915376571.txt
7917362501,20260315090025,2026-03-15T09:00:25Z,15900,2019,Jeep,Cherokee,55301,,,,,,,,scrapes/20260315090025/7917362501.txt
7918982776,20260312150026,2026-03-12T15:00:26Z,23900,2019,Toyota,4Runner,148450,,,,,,,,scrapes/20260312150026/7918982776.txt
7919069808,20260304230031,2026-03-04T23:00:31Z,1200,2006,Toyota,Corolla,244000,,,,,,,,scrapes/20260304230031/7919069808.txt
7919046082,20260319050006,2026-03-19T05:00:06Z,25000,2019,Jeep,Grand Cherokee Overland,62000,,,,,,,,scrapes/20260319050006/7919046082.txt
7919079214,20260310140017,2026-03-10T14:00:17Z,53899,2018,Lexus,LC 500,18290,,,,,,,,scrapes/20260310140017/7919079214.txt
7915119292,20260305220037,2026-03-05T22:00:37Z,11900,2019,Dodge,Charger,54917,,,,,,,,scrapes/20260305220037/7915119292.txt
7917825463,20260305000006,2026-03-05T00:00:06Z,6900,2010,HONDA,CR-V EX,149000,,,,,,,,scrapes/20260305000006/7917825463.txt
7918983114,20260315110025,2026-03-15T11:00:25Z,5900,2016,subaru,forester,172879,,,,,,,,scrapes/20260315110025/7918983114.txt
7919103751,20260320020037,2026-03-20T02:00:37Z,2500,2004,Volvo,XC70,160000,,,,,,,,scrapes/20260320020037/7919103751.txt
7919140089,20260320150050,2026-03-20T15:00:50Z,3288,2002,Dodge,Neon,150000,,,,,,,,scrapes/20260320150050/7919140089.txt
7919068353,20260320140005,2026-03-20T14:00:05Z,3900,2013,chrysler,300,153000,,,,,,,,scrapes/20260320140005/7919068353.txt
7915584498,20260310210039,2026-03-10T21:00:39Z,4500,2010,nissan,altima,150000,,,,,,,,scrapes/20260310210039/7915584498.txt
7919084682,20260309090035,2026-03-09T09:00:35Z,2900,2008,toyota,scion xb,209000,,,,,,,,scrapes/20260309090035/7919084682.txt
7918980618,20260320200028,2026-03-20T20:00:28Z,3500,1993,Toyota,pick up,190000,,,,,,,,scrapes/20260320200028/7918980618.txt
7916858046,20260314140033,2026-03-14T14:00:33Z,39795,2022,BMW,X7,44356,,,,,,,,scrapes/20260314140033/7916858046.txt
7918825705,20260320150050,2026-03-20T15:00:50Z,9500,2017,chevy,colorado,116000,,,,,,,,scrapes/20260320150050/7918825705.txt
7919176787,20260320200028,2026-03-20T20:00:28Z,23900,2025,Kia,Seltos EX,9400,,,,,,,,scrapes/20260320200028/7919176787.txt
7919196608,20260307110030,2026-03-07T11:00:30Z,6850,2015,Hyundai,Accent,95555,,,,,,,,scrapes/20260307110030/7919196608.txt
7919196725,20260311140056,2026-03-11T14:00:56Z,5900,2008,Toyota,Corolla,139374,,,,,,,,scrapes/20260311140056/7919196725.txt
7919196824,20260312160029,2026-03-12T16:00:29Z,12850,2016,Dodge,Grand Caravan,48019,,,,,,,,scrapes/20260312160029/7919196824.txt
7916623391,20260314110035,2026-03-14T11:00:35Z,6500,2006,chevy,impala SS,108800,,,,,,,,scrapes/20260314110035/7916623391.txt
7919196590,20260307170044,2026-03-07T17:00:44Z,8200,2015,Mercedes-Benz,GLK-Class,123897,,,,,,,,scrapes/20260307170044/7919196590.txt
7919196742,20260312110034,2026-03-12T11:00:34Z,13500,2018,BMW,X1,86540,,,,,,,,scrapes/20260312110034/7919196742.txt
7919196843,20260312100005,2026-03-12T10:00:05Z,8800,2015,Kia,Optima,116669,,,,,,,,scrapes/20260312100005/7919196843.txt
7919093746,20260320200028,2026-03-20T20:00:28Z,5400,2013,Volkswagen,Gti,185000,,,,,,,,scrapes/20260320200028/7919093746.txt
7919196571,20260307120039,2026-03-07T12:00:39Z,16750,2023,Hyundai,Elantra,108905,,,,,,,,scrapes/20260307120039/7919196571.txt
7919196623,20260320190031,2026-03-20T19:00:31Z,9900,2019,Hyundai,Kona,101178,,,,,,,,scrapes/20260320190031/7919196623.txt
7919196614,20260307110030,2026-03-07T11:00:30Z,14600,2014,Chevrolet,Silverado 1500,142168,,,,,,,,scrapes/20260307110030/7919196614.txt
7919196642,20260312150026,2026-03-12T15:00:26Z,9400,2015,Honda,Civic Sedan,130759,,,,,,,,scrapes/20260312150026/7919196642.txt
7919196651,20260312110034,2026-03-12T11:00:34Z,10900,2017,Land Rover,Discovery,165497,,,,,,,,scrapes/20260312110034/7919196651.txt
7919196712,20260312080005,2026-03-12T08:00:05Z,9700,2011,Ram,Dakota,129550,,,,,,,,scrapes/20260312080005/7919196712.txt
7919196772,20260307160044,2026-03-07T16:00:44Z,15850,2020,Nissan,Rogue,82675,,,,,,,,scrapes/20260307160044/7919196772.txt
7919196810,20260312160029,2026-03-12T16:00:29Z,21500,2021,Jeep,Grand Cherokee L,114305,,,,,,,,scrapes/20260312160029/7919196810.txt
7919196832,20260312130018,2026-03-12T13:00:18Z,59500,1977,Pontiac,Trans Am,5977,,,,,,,,scrapes/20260312130018/7919196832.txt
7919196869,20260312140037,2026-03-12T14:00:37Z,8900,2017,Hyundai,Elantra,105189,,,,,,,,scrapes/20260312140037/7919196869.txt
7919196885,20260312030005,2026-03-12T03:00:05Z,14500,2019,Audi,A4,71241,,,,,,,,scrapes/20260312030005/7919196885.txt
7919014436,20260311120006,2026-03-11T12:00:06Z,2300,2006,Toyota,Sienna,293000,,,,,,,,scrapes/20260311120006/7919014436.txt
7919196599,20260307120039,2026-03-07T12:00:39Z,6950,2012,Mercedes-Benz,C-Class,145523,,,,,,,,scrapes/20260307120039/7919196599.txt
7919196754,20260312160029,2026-03-12T16:00:29Z,11900,2014,Acura,MDX,145379,,,,,,,,scrapes/20260312160029/7919196754.txt
7919196561,20260307170044,2026-03-07T17:00:44Z,20950,2018,Land Rover,Range Rover Sport,93146,,,,,,,,scrapes/20260307170044/7919196561.txt
7919196761,20260312130018,2026-03-12T13:00:18Z,11900,2015,Jaguar,XF,79004,,,,,,,,scrapes/20260312130018/7919196761.txt
7919196801,20260312060030,2026-03-12T06:00:30Z,69500,1966,CHEVROLET,CHEVELLE,59985,,,,,,,,scrapes/20260312060030/7919196801.txt
7919196856,20260312150026,2026-03-12T15:00:26Z,185000,1956,Chevrolet,Bel Air,1250,,,,,,,,scrapes/20260312150026/7919196856.txt
7919244996,20260306160005,2026-03-06T16:00:05Z,5000,2021,Tesla,Model Y,61000,,,,,,,,scrapes/20260306160005/7919244996.txt
7919196629,20260306160005,2026-03-06T16:00:05Z,12900,2013,Ford,Econoline Cargo Van E-250,108356,,,,,,,,scrapes/20260306160005/7919196629.txt
7919196666,20260312130018,2026-03-12T13:00:18Z,15800,2018,BMW,X2,79633,,,,,,,,scrapes/20260312130018/7919196666.txt
7919196677,20260321050012,2026-03-21T05:00:12Z,11950,2014,Mercedes-Benz,E-Class,106451,,,,,,,,scrapes/20260321050012/7919196677.txt
7919196685,20260307090034,2026-03-07T09:00:34Z,10850,2015,Ford,Fusion,92276,,,,,,,,scrapes/20260307090034/7919196685.txt
7919196733,20260312120038,2026-03-12T12:00:38Z,59000,1969,Chevrolet,Camaro,4664,,,,,,,,scrapes/20260312120038/7919196733.txt
7919245119,20260305180005,2026-03-05T18:00:05Z,2000,2020,honda,accord,20000,,,,,,,,scrapes/20260305180005/7919245119.txt
7919196864,20260312060030,2026-03-12T06:00:30Z,20900,2014,Mercedes-Benz,S-Class,82595,,,,,,,,scrapes/20260312060030/7919196864.txt
7919245094,20260315150007,2026-03-15T15:00:07Z,2000,2016,chevy,silverado 1500,90000,,,,,,,,scrapes/20260315150007/7919245094.txt
7919264372,20260322110028,2026-03-22T11:00:28Z,5985,2009,Toyota,Prius Touring Hybrid Hatchback,165000,,,,,,,,scrapes/20260322110028/7919264372.txt
7919278194,20260322150035,2026-03-22T15:00:35Z,2500,2015,Audi,A3,75000,,,,,,,,scrapes/20260322150035/7919278194.txt
7919196815,20260312150026,2026-03-12T15:00:26Z,14650,2019,Chevrolet,Traverse,87713,,,,,,,,scrapes/20260312150026/7919196815.txt
7919244922,20260306140044,2026-03-06T14:00:44Z,,2018,Toyota,Camry,33000,,,,,,,,scrapes/20260306140044/7919244922.txt
7919245015,20260306050005,2026-03-06T05:00:05Z,,2018,Acura,TLX a-spec,30000,,,,,,,,scrapes/20260306050005/7919245015.txt
7919213938,20260320120006,2026-03-20T12:00:06Z,9998,2012,Subaru,Outback,105094,,,,,,,,scrapes/20260320120006/7919213938.txt
7919316419,20260322190027,2026-03-22T19:00:27Z,3250,2008,honda,accord,230000,,,,,,,,scrapes/20260322190027/7919316419.txt
7919196581,20260307170044,2026-03-07T17:00:44Z,16950,2021,Subaru,Forester,113372,,,,,,,,scrapes/20260307170044/7919196581.txt
7919294275,20260321100036,2026-03-21T10:00:36Z,14700,2017,toyota,camry xle sedan,98165,,,,,,,,scrapes/20260321100036/7919294275.txt
7919232303,20260313210005,2026-03-13T21:00:05Z,6500,2013,subaru,outback,140000,,,,,,,,scrapes/20260313210005/7919232303.txt
7919245106,20260306150006,2026-03-06T15:00:06Z,,2016,chevy,silverado 1500,90000,,,,,,,,scrapes/20260306150006/7919245106.txt
7919304542,20260312030005,2026-03-12T03:00:05Z,5900,2015,FORD,FUSION SE,142000,,,,,,,,scrapes/20260312030005/7919304542.txt
7919322240,20260316210027,2026-03-16T21:00:27Z,8900,2015,Subaru,Outback,125665,,,,,,,,scrapes/20260316210027/7919322240.txt
7919332430,20260322190027,2026-03-22T19:00:27Z,7500,2011,chevrolet,silverado 1500,128456,,,,,,,,scrapes/20260322190027/7919332430.txt
7918980886,20260320140005,2026-03-20T14:00:05Z,2300,2014,Scion,tc,60000,,,,,,,,scrapes/20260320140005/7918980886.txt
7919196696,20260312160029,2026-03-12T16:00:29Z,13500,2011,Lexus,LS 460,115212,,,,,,,,scrapes/20260312160029/7919196696.txt
7919270638,20260322170021,2026-03-22T17:00:21Z,3800,2013,Hyundai,Sonata,220000,,,,,,,,scrapes/20260322170021/7919270638.txt
7919196704,20260321120018,2026-03-21T12:00:18Z,9750,2005,Chevrolet,Tahoe,105076,,,,,,,,scrapes/20260321120018/7919196704.txt
7919374634,20260323000031,2026-03-23T00:00:31Z,3288,2002,Dodge,Neon,150000,,,,,,,,scrapes/20260323000031/7919374634.txt
7919214772,20260322130016,2026-03-22T13:00:16Z,3500,2014,Hyundai,sonata,172000,,,,,,,,scrapes/20260322130016/7919214772.txt
7919365028,20260322210027,2026-03-22T21:00:27Z,56500,2023,BMW,M240i,30000,,,,,,,,scrapes/20260322210027/7919365028.txt
7919320943,20260322160033,2026-03-22T16:00:33Z,4500,2014,VW,JETTA SE,173000,,,,,,,,scrapes/20260322160033/7919320943.txt
7919227479,20260320230031,2026-03-20T23:00:31Z,5500,2013,ford,escape,140000,,,,,,,,scrapes/20260320230031/7919227479.txt
7919429281,20260323080028,2026-03-23T08:00:28Z,7500,2016,Chevrolet,Trax LS,81652,,,,,,,,scrapes/20260323080028/7919429281.txt
7919434562,20260323090013,2026-03-23T09:00:13Z,,2013,Ford,F-150,133885,,,,,,,,scrapes/20260323090013/7919434562.txt
7919446228,20260318120019,2026-03-18T12:00:19Z,34900,2023,BMW,X1 xdrive28i,17987,,,,,,,,scrapes/20260318120019/7919446228.txt
